rotulo,arquivo,status,destino
Grávida,Grávida_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Grávida\public\public_0002.npy
Guarda-chuva,Guarda-chuva_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guarda-chuva\public\public_0000.npy
Guarda-chuva,Guarda-chuva_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guarda-chuva\public\public_0001.npy
Guarda-chuva,Guarda-chuva_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guarda-chuva\public\public_0002.npy
Guerra,Guerra_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guerra\public\public_0000.npy
Guerra,Guerra_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guerra\public\public_0001.npy
Guerra,Guerra_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guerra\public\public_0002.npy
Guitarra,Guitarra_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guitarra\public\public_0000.npy
Guitarra,Guitarra_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guitarra\public\public_0001.npy
Guitarra,Guitarra_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Guitarra\public\public_0002.npy
Habilidade,Habilidade_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Habilidade\public\public_0000.npy
Habilidade,Habilidade_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Habilidade\public\public_0001.npy
Habilidade,Habilidade_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Habilidade\public\public_0002.npy
Helicóptero,Helicóptero_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Helicóptero\public\public_0000.npy
Helicóptero,Helicóptero_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Helicóptero\public\public_0001.npy
Helicóptero,Helicóptero_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Helicóptero\public\public_0002.npy
História,História_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\História\public\public_0000.npy
História,História_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\História\public\public_0001.npy
História,História_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\História\public\public_0002.npy
Homem,Homem_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Homem\public\public_0000.npy
Homem,Homem_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Homem\public\public_0001.npy
Homem,Homem_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Homem\public\public_0002.npy
Honesto,Honesto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honesto\public\public_0000.npy
Honesto,Honesto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honesto\public\public_0001.npy
Honesto,Honesto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honesto\public\public_0002.npy
Honra,Honra_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honra\public\public_0000.npy
Honra,Honra_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honra\public\public_0001.npy
Honra,Honra_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Honra\public\public_0002.npy
Hora,Hora_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hora\public\public_0000.npy
Hora,Hora_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hora\public\public_0001.npy
Hora,Hora_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hora\public\public_0002.npy
Hospital,Hospital_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hospital\public\public_0000.npy
Hospital,Hospital_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hospital\public\public_0001.npy
Hospital,Hospital_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Hospital\public\public_0002.npy
Humilde,Humilde_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Humilde\public\public_0000.npy
Humilde,Humilde_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Humilde\public\public_0001.npy
Humilde,Humilde_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Humilde\public\public_0002.npy
Ideia,Ideia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia\public\public_0000.npy
Ideia,Ideia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia\public\public_0001.npy
Ideia,Ideia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia\public\public_0002.npy
Ideia igual,Ideia igual_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia igual\public\public_0000.npy
Ideia igual,Ideia igual_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia igual\public\public_0001.npy
Ideia igual,Ideia igual_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ideia igual\public\public_0002.npy
Identificar,Identificar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar\public\public_0000.npy
Identificar,Identificar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar\public\public_0001.npy
Identificar,Identificar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar\public\public_0002.npy
Identificar documento,Identificar documento_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar documento\public\public_0000.npy
Identificar documento,Identificar documento_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar documento\public\public_0001.npy
Identificar documento,Identificar documento_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Identificar documento\public\public_0002.npy
Idoso,Idoso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Idoso\public\public_0000.npy
Idoso,Idoso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Idoso\public\public_0001.npy
Idoso,Idoso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Idoso\public\public_0002.npy
Ignorar,Ignorar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ignorar\public\public_0000.npy
Ignorar,Ignorar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ignorar\public\public_0001.npy
Ignorar,Ignorar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ignorar\public\public_0002.npy
Igreja,Igreja_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igreja\public\public_0000.npy
Igreja,Igreja_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igreja\public\public_0001.npy
Igreja,Igreja_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igreja\public\public_0002.npy
Igual (similar),Igual (similar)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igual (similar)\public\public_0000.npy
Igual (similar),Igual (similar)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igual (similar)\public\public_0001.npy
Igual (similar),Igual (similar)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Igual (similar)\public\public_0002.npy
Imagem,Imagem_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imagem\public\public_0000.npy
Imagem,Imagem_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imagem\public\public_0001.npy
Imagem,Imagem_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imagem\public\public_0002.npy
Imaginar,Imaginar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaginar\public\public_0000.npy
Imaginar,Imaginar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaginar\public\public_0001.npy
Imaginar,Imaginar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaginar\public\public_0002.npy
Imaturo,Imaturo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaturo\public\public_0000.npy
Imaturo,Imaturo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaturo\public\public_0001.npy
Imaturo,Imaturo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imaturo\public\public_0002.npy
Imoral,Imoral_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imoral\public\public_0000.npy
Imoral,Imoral_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imoral\public\public_0001.npy
Imoral,Imoral_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imoral\public\public_0002.npy
Imparcial (neutro),Imparcial (neutro)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imparcial (neutro)\public\public_0000.npy
Imparcial (neutro),Imparcial (neutro)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imparcial (neutro)\public\public_0001.npy
Imparcial (neutro),Imparcial (neutro)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imparcial (neutro)\public\public_0002.npy
Implorar (pedir),Implorar (pedir)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Implorar (pedir)\public\public_0000.npy
Implorar (pedir),Implorar (pedir)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Implorar (pedir)\public\public_0001.npy
Implorar (pedir),Implorar (pedir)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Implorar (pedir)\public\public_0002.npy
Importante,Importante_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Importante\public\public_0000.npy
Importante,Importante_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Importante\public\public_0001.npy
Importante,Importante_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Importante\public\public_0002.npy
Impossível,Impossível_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impossível\public\public_0000.npy
Impossível,Impossível_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impossível\public\public_0001.npy
Impossível,Impossível_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impossível\public\public_0002.npy
Impressionar,Impressionar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressionar\public\public_0000.npy
Impressionar,Impressionar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressionar\public\public_0001.npy
Impressionar,Impressionar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressionar\public\public_0002.npy
Impressões digitais,Impressões digitais_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressões digitais\public\public_0000.npy
Impressões digitais,Impressões digitais_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressões digitais\public\public_0001.npy
Impressões digitais,Impressões digitais_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impressões digitais\public\public_0002.npy
Imprimir,Imprimir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imprimir\public\public_0000.npy
Imprimir,Imprimir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imprimir\public\public_0001.npy
Imprimir,Imprimir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Imprimir\public\public_0002.npy
Impulso (Desejo),Impulso (Desejo)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impulso (Desejo)\public\public_0000.npy
Impulso (Desejo),Impulso (Desejo)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impulso (Desejo)\public\public_0001.npy
Impulso (Desejo),Impulso (Desejo)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Impulso (Desejo)\public\public_0002.npy
Incômodo,Incômodo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Incômodo\public\public_0000.npy
Incômodo,Incômodo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Incômodo\public\public_0001.npy
Incômodo,Incômodo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Incômodo\public\public_0002.npy
Independente,Independente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Independente\public\public_0000.npy
Independente,Independente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Independente\public\public_0001.npy
Independente,Independente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Independente\public\public_0002.npy
Individual,Individual_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Individual\public\public_0000.npy
Individual,Individual_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Individual\public\public_0001.npy
Individual,Individual_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Individual\public\public_0002.npy
Indústria,Indústria_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Indústria\public\public_0000.npy
Indústria,Indústria_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Indústria\public\public_0001.npy
Indústria,Indústria_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Indústria\public\public_0002.npy
Inferno,Inferno_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inferno\public\public_0000.npy
Inferno,Inferno_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inferno\public\public_0001.npy
Inferno,Inferno_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inferno\public\public_0002.npy
Inocente,Inocente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inocente\public\public_0000.npy
Inocente,Inocente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inocente\public\public_0001.npy
Inocente,Inocente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inocente\public\public_0002.npy
Inquieto (agitado),Inquieto (agitado)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inquieto (agitado)\public\public_0000.npy
Inquieto (agitado),Inquieto (agitado)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inquieto (agitado)\public\public_0001.npy
Inquieto (agitado),Inquieto (agitado)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inquieto (agitado)\public\public_0002.npy
Inseto,Inseto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inseto\public\public_0000.npy
Inseto,Inseto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inseto\public\public_0001.npy
Inseto,Inseto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Inseto\public\public_0002.npy
Instituição,Instituição_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituição\public\public_0000.npy
Instituição,Instituição_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituição\public\public_0001.npy
Instituição,Instituição_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituição\public\public_0002.npy
Instituto,Instituto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituto\public\public_0000.npy
Instituto,Instituto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituto\public\public_0001.npy
Instituto,Instituto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Instituto\public\public_0002.npy
Insulto,Insulto_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Insulto\public\public_0000.npy
Insulto,Insulto_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Insulto\public\public_0001.npy
Insulto,Insulto_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Insulto\public\public_0002.npy
Interação social,Interação social_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interação social\public\public_0000.npy
Interação social,Interação social_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interação social\public\public_0001.npy
Interação social,Interação social_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interação social\public\public_0002.npy
Interessante (atraente),Interessante (atraente)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interessante (atraente)\public\public_0000.npy
Interessante (atraente),Interessante (atraente)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interessante (atraente)\public\public_0001.npy
Interessante (atraente),Interessante (atraente)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interessante (atraente)\public\public_0002.npy
Interesse,Interesse_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interesse\public\public_0000.npy
Interesse,Interesse_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interesse\public\public_0001.npy
Interesse,Interesse_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interesse\public\public_0002.npy
Internet,Internet_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Internet\public\public_0000.npy
Internet,Internet_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Internet\public\public_0001.npy
Internet,Internet_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Internet\public\public_0002.npy
Interpretar,Interpretar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interpretar\public\public_0000.npy
Interpretar,Interpretar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interpretar\public\public_0001.npy
Interpretar,Interpretar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interpretar\public\public_0002.npy
Interruptor,Interruptor_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interruptor\public\public_0000.npy
Interruptor,Interruptor_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interruptor\public\public_0001.npy
Interruptor,Interruptor_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Interruptor\public\public_0002.npy
Intervalo (pra descanso),Intervalo (pra descanso)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Intervalo (pra descanso)\public\public_0000.npy
Intervalo (pra descanso),Intervalo (pra descanso)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Intervalo (pra descanso)\public\public_0001.npy
Intervalo (pra descanso),Intervalo (pra descanso)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Intervalo (pra descanso)\public\public_0002.npy
Investir,Investir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Investir\public\public_0000.npy
Investir,Investir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Investir\public\public_0001.npy
Investir,Investir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Investir\public\public_0002.npy
Ir,Ir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir\public\public_0000.npy
Ir,Ir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir\public\public_0001.npy
Ir,Ir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir\public\public_0002.npy
Ir embora (partir),Ir embora (partir)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir embora (partir)\public\public_0000.npy
Ir embora (partir),Ir embora (partir)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir embora (partir)\public\public_0001.npy
Ir embora (partir),Ir embora (partir)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir embora (partir)\public\public_0002.npy
Ir pra casa,Ir pra casa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir pra casa\public\public_0000.npy
Ir pra casa,Ir pra casa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir pra casa\public\public_0001.npy
Ir pra casa,Ir pra casa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ir pra casa\public\public_0002.npy
Irmã,Irmã_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Irmã\public\public_0000.npy
Irmã,Irmã_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Irmã\public\public_0001.npy
Irmã,Irmã_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Irmã\public\public_0002.npy
Isolado,Isolado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Isolado\public\public_0000.npy
Isolado,Isolado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Isolado\public\public_0001.npy
Isolado,Isolado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Isolado\public\public_0002.npy
Jacaré,Jacaré_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jacaré\public\public_0000.npy
Jacaré,Jacaré_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jacaré\public\public_0001.npy
Jacaré,Jacaré_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jacaré\public\public_0002.npy
Janela,Janela_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Janela\public\public_0000.npy
Janela,Janela_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Janela\public\public_0001.npy
Janela,Janela_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Janela\public\public_0002.npy
Jantar (banquete),Jantar (banquete)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jantar (banquete)\public\public_0000.npy
Jantar (banquete),Jantar (banquete)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jantar (banquete)\public\public_0001.npy
Jantar (banquete),Jantar (banquete)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jantar (banquete)\public\public_0002.npy
Jardim de infância,Jardim de infância_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jardim de infância\public\public_0000.npy
Jardim de infância,Jardim de infância_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jardim de infância\public\public_0001.npy
Jardim de infância,Jardim de infância_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jardim de infância\public\public_0002.npy
Jarro,Jarro_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jarro\public\public_0000.npy
Jarro,Jarro_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jarro\public\public_0001.npy
Jarro,Jarro_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jarro\public\public_0002.npy
Jejum (abstinência),Jejum (abstinência)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jejum (abstinência)\public\public_0000.npy
Jejum (abstinência),Jejum (abstinência)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jejum (abstinência)\public\public_0001.npy
Jejum (abstinência),Jejum (abstinência)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Jejum (abstinência)\public\public_0002.npy
